Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,9.660000,9.720000,9.350000,9.600000,9.600000,9718800
2021-10-05,9.630000,9.830000,9.500000,9.520000,9.520000,6225200
2021-10-06,9.370000,9.450000,9.100000,9.360000,9.360000,9246600
2021-10-07,9.470000,9.750000,9.290000,9.600000,9.600000,5519400
2021-10-08,9.560000,9.590000,9.360000,9.390000,9.390000,4695900
2021-10-11,9.350000,9.510000,9.250000,9.280000,9.280000,6246200
2021-10-12,9.330000,9.480000,9.250000,9.340000,9.340000,4628800
2021-10-13,9.590000,10.170000,9.590000,9.810000,9.810000,14299200
2021-10-14,9.930000,10.460000,9.810000,10.260000,10.260000,14446500
2021-10-15,10.250000,10.600000,10.110000,10.340000,10.340000,9097800
2021-10-18,10.250000,10.360000,10.080000,10.100000,10.100000,6036000
2021-10-19,10.180000,11.740000,9.980000,11.520000,11.520000,34926500
2021-10-20,11.380000,11.560000,10.960000,11.410000,11.410000,17991300
2021-10-21,11.370000,11.910000,11.160000,11.300000,11.300000,13188800
2021-10-22,11.150000,11.500000,10.880000,10.920000,10.920000,8774800
2021-10-25,10.780000,11.360000,10.780000,11.040000,11.040000,8106000
2021-10-26,11.150000,11.150000,10.800000,10.830000,10.830000,6049500
2021-10-27,10.810000,11.000000,10.570000,10.570000,10.570000,4912200
2021-10-28,10.600000,10.880000,10.560000,10.790000,10.790000,4283800
2021-10-29,10.700000,11.050000,10.630000,10.800000,10.800000,5630900
2021-11-01,10.820000,11.430000,10.800000,11.370000,11.370000,8445700
2021-11-02,11.330000,11.520000,11.080000,11.400000,11.400000,11531400
2021-11-03,11.730000,12.390000,11.480000,11.730000,11.730000,22148500
2021-11-04,11.750000,11.750000,10.900000,10.940000,10.940000,14456800
2021-11-05,11.000000,11.160000,10.740000,11.050000,11.050000,8642500
2021-11-08,11.040000,11.430000,11.020000,11.280000,11.280000,8136600
2021-11-09,11.240000,11.240000,10.840000,11.190000,11.190000,6085800
2021-11-10,11.000000,11.150000,10.440000,10.480000,10.480000,9071600
2021-11-11,10.590000,10.740000,10.480000,10.540000,10.540000,4214700
2021-11-12,10.610000,10.860000,10.570000,10.780000,10.780000,4312600
2021-11-15,10.800000,10.990000,10.620000,10.820000,10.820000,5385300
2021-11-16,10.740000,11.260000,10.530000,11.220000,11.220000,8274400
2021-11-17,11.140000,11.330000,10.920000,10.960000,10.960000,5666300
2021-11-18,11.030000,11.060000,10.510000,10.630000,10.630000,6374000
2021-11-19,10.650000,10.760000,10.400000,10.440000,10.440000,5000400
2021-11-22,10.500000,10.540000,9.940000,10.090000,10.090000,7786000
2021-11-23,10.090000,10.330000,9.910000,10.110000,10.110000,5255200
2021-11-24,10.050000,10.300000,9.870000,10.210000,10.210000,4304400
2021-11-26,9.950000,10.080000,9.820000,9.970000,9.970000,4343300
2021-11-29,10.000000,10.080000,9.600000,9.850000,9.850000,8130600
2021-11-30,9.750000,9.890000,9.320000,9.520000,9.520000,7618900
