Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,86.250000,86.489998,81.330002,82.349998,82.349998,8961500
2021-10-05,82.209999,84.139999,81.500000,82.559998,82.559998,5454400
2021-10-06,82.199997,85.190002,81.040001,83.760002,83.760002,6972200
2021-10-07,84.500000,89.470001,84.420998,87.739998,87.739998,8829500
2021-10-08,87.500000,88.220001,85.129997,86.110001,86.110001,4132300
2021-10-11,85.839996,87.400002,84.800003,84.870003,84.870003,3632900
2021-10-12,85.849998,87.339996,84.870003,86.650002,86.650002,4100300
2021-10-13,87.230003,88.400002,86.250000,86.709999,86.709999,3941000
2021-10-14,87.970001,88.199997,85.309998,85.849998,85.849998,3332800
2021-10-15,86.099998,86.599998,84.470001,85.110001,85.110001,4174700
2021-10-18,85.110001,88.900002,83.580002,87.650002,87.650002,6496000
2021-10-19,87.550003,88.300003,85.870003,88.190002,88.190002,4020600
2021-10-20,91.410004,93.750000,89.779999,90.650002,90.650002,9689600
2021-10-21,90.410004,95.589996,90.349998,94.830002,94.830002,7021600
2021-10-22,93.954002,94.904999,92.180000,93.830002,93.830002,3926900
2021-10-25,93.500000,97.529999,93.290001,96.599998,96.599998,5713200
2021-10-26,97.150002,99.360001,92.199997,93.459999,93.459999,6124000
2021-10-27,93.260002,93.424004,87.980003,88.449997,88.449997,5119800
2021-10-28,88.779999,90.669998,88.529999,90.309998,90.309998,5461700
2021-10-29,89.910004,92.489998,88.940002,91.440002,91.440002,6352400
2021-11-01,91.599998,92.949997,89.855003,92.830002,92.830002,5482900
2021-11-02,92.750000,92.750000,87.919998,89.370003,89.370003,7532200
2021-11-03,88.940002,91.461998,88.790001,89.900002,89.900002,6263700
2021-11-04,90.389999,90.489998,85.750000,86.059998,86.059998,21312600
2021-11-05,57.130001,61.700001,55.209999,55.639999,55.639999,83569400
2021-11-08,53.360001,53.599998,49.113998,51.250000,51.250000,52497900
2021-11-09,52.950001,53.000000,48.930000,50.130001,50.130001,22802700
2021-11-10,49.770000,51.410000,48.299999,48.950001,48.950001,16018600
2021-11-11,49.080002,50.849998,47.570000,50.520000,50.520000,15780100
2021-11-12,50.669998,51.389999,48.730000,49.220001,49.220001,8862700
2021-11-15,49.612999,49.714001,46.700001,47.490002,47.490002,12812700
2021-11-16,50.090000,54.935001,48.849998,54.849998,54.849998,73863000
2021-11-17,52.660000,53.389999,50.810001,51.130001,51.130001,24285000
2021-11-18,51.230000,51.799999,45.900002,48.400002,48.400002,24991600
2021-11-19,49.549999,50.080002,47.000000,47.139999,47.139999,12695100
2021-11-22,47.049999,47.150002,43.299999,44.080002,44.080002,19820500
2021-11-23,44.000000,44.340000,41.130001,42.970001,42.970001,17946900
2021-11-24,42.549999,44.580002,41.740002,43.919998,43.919998,13120600
2021-11-26,47.720001,47.750000,45.000000,46.410000,46.410000,16487600
2021-11-29,44.680000,45.580002,42.743999,44.389999,44.389999,14785600
2021-11-30,44.720001,46.130001,42.500000,44.000000,44.000000,17337100
2021-12-01,43.810001,45.759998,42.189999,42.250000,42.250000,12842700
2021-12-02,43.889999,46.250000,43.410000,44.450001,44.450001,17120800
2021-12-03,46.160000,46.500000,42.290001,43.549999,43.549999,17128600
2021-12-06,42.360001,43.520000,40.840000,42.490002,42.490002,13586600
2021-12-07,42.580002,43.889999,41.380001,41.779999,41.779999,11574300
2021-12-08,41.840000,46.345001,40.970001,45.910000,45.910000,17354800
2021-12-09,45.209999,45.790001,40.270000,40.700001,40.700001,19329500
2021-12-10,39.849998,41.250000,37.669998,38.509998,38.509998,23570800
2021-12-13,39.615002,41.459999,37.750000,41.340000,41.340000,30021500
2021-12-14,38.702000,42.750000,38.669998,39.259998,39.259998,30336100
2021-12-15,39.334999,39.340000,36.419998,38.500000,38.500000,18012200
2021-12-16,38.500000,40.180000,38.433998,39.810001,39.810001,15792600
2021-12-17,40.040001,43.025002,39.160000,42.450001,42.450001,18360300
2021-12-20,42.160000,42.459999,38.189999,38.700001,38.700001,18246100
2021-12-21,38.875000,39.779999,37.939999,39.189999,39.189999,11555200
2021-12-22,39.209999,39.710999,36.639999,37.779999,37.779999,17182400
2021-12-23,37.419998,38.810001,35.901001,38.590000,38.590000,17147600
2021-12-27,38.119999,38.470001,36.470001,36.709999,36.709999,15765100
2021-12-28,36.610001,37.299999,35.029999,35.130001,35.130001,14026000
2021-12-29,35.130001,35.685001,33.910000,34.560001,34.560001,13595000
2021-12-30,34.529999,37.902000,34.480000,37.189999,37.189999,16974900
2021-12-31,36.099998,37.400002,35.654999,35.759998,35.759998,14463700
2022-01-03,36.080002,36.259998,34.720001,35.200001,35.200001,12761400
2022-01-04,35.000000,35.250000,32.391998,33.820000,33.820000,21842300
2022-01-05,33.119999,34.599998,32.000000,32.230000,32.230000,15467400
2022-01-06,32.250000,34.669998,31.510000,33.860001,33.860001,18061300
2022-01-07,33.549999,36.009998,33.029999,35.580002,35.580002,17078400
2022-01-10,34.700001,35.099998,32.230000,34.369999,34.369999,17111700
2022-01-11,34.270000,37.680000,34.049999,36.560001,36.560001,16197400
