Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,398.119995,398.940002,391.959991,394.209991,388.146973,8820400
2021-10-05,395.559998,400.350006,394.790009,398.040009,391.918091,5523200
2021-10-06,394.649994,400.019989,393.059998,399.809998,393.660889,6590000
2021-10-07,403.070007,406.049988,402.850006,403.250000,397.047943,4409200
2021-10-08,404.040009,404.390015,401.940002,402.489990,396.299622,3960900
2021-10-11,401.910004,404.739990,399.559998,399.559998,393.414703,3695700
2021-10-12,400.549988,400.920013,397.869995,398.760010,392.627045,6201300
2021-10-13,399.640015,400.880005,396.750000,400.040009,393.887329,6492400
2021-10-14,403.700012,406.950012,403.220001,406.760010,400.503937,3785200
2021-10-15,408.920013,410.260010,408.279999,409.929993,403.625183,3501600
2021-10-18,408.200012,411.459991,407.529999,411.179993,404.855988,3402700
2021-10-19,412.739990,414.380005,412.140015,414.380005,408.006775,2838300
2021-10-20,414.739990,416.220001,414.649994,415.989990,409.592010,3208200
2021-10-21,415.380005,417.239990,414.940002,417.010010,410.596344,2579500
2021-10-22,416.579987,418.000000,414.700012,416.589996,410.182800,3648900
2021-10-25,417.640015,419.140015,415.929993,418.750000,412.309540,2511500
2021-10-26,420.269989,421.529999,418.859985,419.149994,412.703400,3085300
2021-10-27,419.660004,420.290009,417.279999,417.329987,410.911377,2873500
2021-10-28,418.779999,421.440002,418.750000,421.410004,414.928650,3643600
2021-10-29,419.149994,422.519989,418.869995,422.160004,415.667114,4637400
2021-11-01,423.190002,423.570007,421.279999,423.049988,416.543396,3937300
2021-11-02,423.149994,424.959991,423.010010,424.690002,418.158203,2989200
2021-11-03,424.140015,427.660004,423.690002,427.250000,420.678833,3562900
2021-11-04,427.850006,429.369995,427.540009,429.250000,422.648071,4287300
2021-11-05,431.549988,432.760010,429.299988,430.709991,424.085602,4942900
2021-11-08,431.880005,432.339996,430.500000,431.230011,424.597626,3511600
2021-11-09,431.559998,431.750000,428.339996,429.720001,423.110840,4696000
