Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,224.240005,224.399994,220.539993,221.729996,218.447418,4984000
2021-10-05,222.429993,224.990005,222.100006,223.800003,220.486786,3568200
2021-10-06,221.889999,224.809998,220.979996,224.729996,221.403015,3076000
2021-10-07,226.500000,228.360001,226.110001,226.889999,223.531036,3081300
2021-10-08,227.399994,227.550003,226.020004,226.389999,223.038437,1922600
2021-10-11,226.070007,227.589996,224.679993,224.759995,221.432556,2354900
2021-10-12,225.309998,225.699997,224.160004,224.600006,221.274948,2898400
2021-10-13,225.169998,226.029999,223.649994,225.619995,222.279846,3179500
2021-10-14,227.710007,229.429993,227.500000,229.369995,225.974319,2688800
2021-10-15,230.690002,231.160004,230.270004,230.729996,227.314178,2717900
2021-10-18,230.070007,231.660004,229.449997,231.570007,228.141754,3078300
2021-10-19,232.500000,233.279999,232.110001,233.259995,229.806732,2683100
2021-10-20,233.550003,234.350006,233.389999,234.169998,230.703262,2838400
2021-10-21,233.910004,234.949997,233.669998,234.809998,231.333786,2839800
2021-10-22,234.600006,235.309998,233.320007,234.360001,230.890442,2144500
2021-10-25,235.070007,235.960007,234.100006,235.800003,232.309143,2170100
2021-10-26,236.649994,237.190002,235.460007,235.710007,232.220459,2759900
2021-10-27,236.050003,236.080002,233.990005,234.100006,230.634293,3409600
2021-10-28,234.940002,236.600006,234.779999,236.600006,233.097290,2104900
2021-10-29,235.479996,237.130005,235.369995,236.910004,233.402695,3565900
2021-11-01,237.750000,238.119995,236.720001,238.089996,234.565231,3967500
2021-11-02,238.320007,238.929993,237.910004,238.830002,235.294266,4004800
2021-11-03,238.690002,240.729996,238.300003,240.520004,236.959259,3704400
2021-11-04,241.029999,241.800003,240.529999,241.429993,237.855789,3557000
2021-11-05,242.750000,243.509995,241.389999,242.360001,238.772003,3919400
2021-11-08,243.169998,243.559998,242.429993,242.759995,239.166077,3401400
2021-11-09,243.039993,243.139999,241.190002,242.059998,238.476456,2764100
2021-11-10,241.139999,241.960007,238.729996,239.679993,236.131699,3356500
2021-11-11,240.669998,240.759995,239.960007,239.970001,236.417389,2277100
2021-11-12,240.639999,242.039993,240.210007,241.750000,238.171036,2419900
2021-11-15,242.440002,242.669998,241.139999,241.750000,238.171036,3630500
2021-11-16,241.660004,243.330002,241.410004,242.789993,239.195648,2947400
2021-11-17,242.600006,242.600006,241.429993,241.789993,238.210434,2809000
2021-11-18,242.300003,242.440002,240.520004,242.169998,238.584839,3507700
2021-11-19,242.089996,242.619995,241.330002,241.479996,237.905045,3353800
2021-11-22,242.339996,243.600006,240.250000,240.320007,236.762207,3902900
2021-11-23,240.100006,241.100006,238.240005,240.399994,236.841019,3826200
2021-11-24,239.139999,241.210007,238.630005,241.210007,237.639053,2195400
