Date,Open,High,Low,Close,Adj Close,Volume
2021-12-14,5.570000,5.700000,5.500000,5.620000,5.620000,6254830
2021-12-15,5.600000,5.640000,5.260000,5.600000,5.600000,8855920
2021-12-16,5.720000,5.890000,5.570000,5.890000,5.890000,6998650
2021-12-17,5.720000,6.250000,5.700000,6.040000,6.040000,9226680
2021-12-20,5.880000,5.990000,5.800000,5.920000,5.920000,4616280
2021-12-21,6.030000,6.340000,6.000000,6.250000,6.250000,9451410
2021-12-22,6.230000,6.590000,6.180000,6.550000,6.550000,12132350
2021-12-23,6.560000,6.900000,6.500000,6.700000,6.700000,8975110
2021-12-27,6.630000,6.650000,6.350000,6.420000,6.420000,6619420
2021-12-28,6.300000,6.450000,6.100000,6.110000,6.110000,7582380
2021-12-29,6.020000,6.090000,5.820000,5.900000,5.900000,6242860
2021-12-30,5.890000,6.300000,5.840000,5.940000,5.940000,9478730
2021-12-31,6.010000,6.090000,5.780000,5.780000,5.780000,9896350
2022-01-03,5.900000,6.200000,5.870000,6.190000,6.190000,10438130
2022-01-04,6.200000,6.440000,5.990000,6.410000,6.410000,7640770
2022-01-05,6.250000,6.650000,6.100000,6.120000,6.120000,9511350
2022-01-06,6.200000,6.270000,5.610000,5.820000,5.820000,11588660
2022-01-07,5.810000,6.130000,5.760000,5.960000,5.960000,6808290
2022-01-10,6.000000,6.100000,5.750000,5.850000,5.850000,9689890
2022-01-11,5.800000,5.990000,5.790000,5.880000,5.880000,5513970
2022-01-12,5.900000,5.990000,5.760000,5.800000,5.800000,5328800
2022-01-13,5.870000,5.910000,5.600000,5.600000,5.600000,6491300
2022-01-14,5.610000,5.750000,5.560000,5.640000,5.640000,4467310
2022-01-18,5.570000,5.620000,5.410000,5.470000,5.470000,5625520
2022-01-19,5.530000,5.550000,5.200000,5.210000,5.210000,7636060
2022-01-20,5.260000,5.470000,5.170000,5.180000,5.180000,5630360
2022-01-21,5.030000,5.100000,4.660000,4.780000,4.780000,9294000
2022-01-24,4.510000,4.600000,4.000000,4.600000,4.600000,13621570
2022-01-25,4.520000,4.900000,4.410000,4.760000,4.760000,6400510
2022-01-26,5.000000,5.020000,4.500000,4.590000,4.590000,6036320
2022-01-27,4.680000,4.730000,4.300000,4.320000,4.320000,6103480
2022-01-28,4.320000,4.670000,4.250000,4.530000,4.530000,6700200
2022-01-31,4.460000,4.870000,4.430000,4.780000,4.780000,8346580
2022-02-01,4.960000,5.000000,4.700000,4.920000,4.920000,7074120
2022-02-02,4.930000,4.960000,4.640000,4.870000,4.870000,5372260
2022-02-03,4.680000,4.890000,4.630000,4.850000,4.850000,3275600
2022-02-04,4.800000,5.360000,4.790000,5.300000,5.300000,11109480
2022-02-07,5.400000,5.420000,5.010000,5.030000,5.030000,5992600
2022-02-08,5.060000,5.200000,4.840000,5.030000,5.030000,6723700
2022-02-09,5.530000,5.830000,5.300000,5.690000,5.690000,18214060
2022-02-10,5.450000,5.900000,5.400000,5.590000,5.590000,9542420
2022-02-11,5.590000,6.670000,5.550000,6.630000,6.630000,24699590
2022-02-14,6.360000,6.550000,6.040000,6.100000,6.100000,10972980
2022-02-15,6.190000,6.340000,6.160000,6.220000,6.220000,8553820
2022-02-16,6.180000,6.620000,6.020000,6.390000,6.390000,11900100
2022-02-17,6.300000,6.370000,6.040000,6.110000,6.110000,5828400
2022-02-18,6.110000,6.110000,5.720000,5.750000,5.750000,6624360
2022-02-22,5.450000,5.600000,5.150000,5.240000,5.240000,6142550
2022-02-23,5.410000,5.500000,5.100000,5.100000,5.100000,6558710
2022-02-24,4.690000,5.220000,4.600000,5.180000,5.180000,9014330
2022-02-25,5.270000,5.380000,4.950000,5.110000,5.110000,6266460
2022-02-28,5.000000,5.300000,5.000000,5.170000,5.170000,5337910
2022-03-01,5.150000,5.280000,5.010000,5.050000,5.050000,4357000
2022-03-02,5.100000,5.280000,5.000000,5.260000,5.260000,6276640
2022-03-03,5.230000,5.270000,4.990000,5.100000,5.100000,4223030
2022-03-04,5.050000,5.090000,4.900000,4.990000,4.990000,4082280
2022-03-07,4.940000,4.990000,4.640000,4.720000,4.720000,5039930
2022-03-08,4.700000,5.040000,4.550000,4.830000,4.830000,6613880
2022-03-09,4.960000,5.080000,4.910000,5.030000,5.030000,4724350
2022-03-10,4.960000,4.990000,4.730000,4.970000,4.970000,3963970
2022-03-11,5.000000,5.010000,4.700000,4.750000,4.750000,3514490
2022-03-14,4.620000,4.700000,4.500000,4.690000,4.690000,4903280
2022-03-15,4.550000,4.740000,4.520000,4.710000,4.710000,4765100
2022-03-16,4.700000,4.940000,4.700000,4.850000,4.850000,5144260
2022-03-17,4.820000,5.120000,4.700000,5.040000,5.040000,5018390
2022-03-18,4.980000,5.400000,4.960000,5.220000,5.220000,7185320
2022-03-21,5.420000,5.500000,5.150000,5.320000,5.320000,5427970
2022-03-22,5.420000,5.890000,5.330000,5.850000,5.850000,9271050
2022-03-23,6.270000,6.280000,5.950000,6.060000,6.060000,10277640
2022-03-24,6.190000,7.700000,6.150000,7.460000,7.460000,35269410
2022-03-25,8.660000,8.910000,7.120000,8.120000,8.120000,67235160
2022-03-28,7.660000,8.000000,7.300000,7.780000,7.780000,22335280
2022-03-29,7.420000,7.580000,7.030000,7.250000,7.250000,22110240
2022-03-30,7.330000,7.990000,7.150000,7.180000,7.180000,20982260
2022-03-31,7.380000,7.400000,6.860000,7.000000,7.000000,14192410
2022-04-01,7.030000,7.480000,6.950000,7.000000,7.000000,17362680
2022-04-04,7.070000,7.140000,6.400000,6.710000,6.710000,15011020
2022-04-05,6.620000,6.690000,6.200000,6.460000,6.460000,10912390
2022-04-06,6.500000,6.580000,6.200000,6.320000,6.320000,10763410
2022-04-07,6.240000,6.250000,5.700000,5.840000,5.840000,11018010
2022-04-08,5.800000,5.840000,5.600000,5.600000,5.600000,7084170
2022-04-11,5.680000,5.750000,5.510000,5.640000,5.640000,6840120
2022-04-12,5.660000,6.220000,5.650000,5.690000,5.690000,6230480
2022-04-13,5.800000,5.990000,5.600000,5.930000,5.930000,6391560
2022-04-14,5.640000,5.730000,5.300000,5.310000,5.310000,10966220
2022-04-18,5.400000,5.520000,5.210000,5.360000,5.360000,6489660
2022-04-19,5.300000,5.590000,5.250000,5.560000,5.560000,5912420
2022-04-20,5.570000,5.580000,5.210000,5.260000,5.260000,7388520
2022-04-21,5.340000,5.390000,5.020000,5.060000,5.060000,7279730
2022-04-22,5.000000,5.380000,5.000000,5.210000,5.210000,7115120
2022-04-25,5.260000,5.340000,5.150000,5.310000,5.310000,6472180
2022-04-26,5.320000,5.390000,4.950000,5.010000,5.010000,6855520
2022-04-27,5.050000,5.340000,5.000000,5.280000,5.280000,8912000
2022-04-28,5.380000,5.400000,4.950000,5.060000,5.060000,11030050
2022-04-29,4.940000,5.150000,4.670000,4.690000,4.690000,11046500
2022-05-02,4.630000,4.870000,4.600000,4.820000,4.820000,7342610
2022-05-03,4.830000,4.950000,4.750000,4.850000,4.850000,6027040
2022-05-04,4.820000,5.000000,4.700000,4.970000,4.970000,6659790
2022-05-05,4.900000,4.940000,4.600000,4.650000,4.650000,6739620
2022-05-06,4.620000,4.650000,4.440000,4.550000,4.550000,6496020
2022-05-09,4.420000,4.480000,4.050000,4.100000,4.100000,8533490
2022-05-10,4.270000,4.270000,3.750000,4.000000,4.000000,10668570
2022-05-11,3.900000,3.980000,3.700000,3.710000,3.710000,8027200
2022-05-12,3.560000,3.950000,3.420000,3.750000,3.750000,9292600
2022-05-13,3.950000,4.070000,3.790000,3.840000,3.840000,10478190
2022-05-16,4.280000,4.830000,4.100000,4.650000,4.650000,21500920
2022-05-17,4.430000,4.860000,4.200000,4.370000,4.370000,13738110
2022-05-18,4.330000,4.480000,4.070000,4.130000,4.130000,9038390
2022-05-19,4.100000,4.420000,4.020000,4.390000,4.390000,9116660
2022-05-20,4.400000,4.480000,4.050000,4.160000,4.160000,7222530
2022-05-23,4.170000,4.200000,3.960000,4.010000,4.010000,5899040
2022-05-24,3.940000,4.000000,3.720000,3.830000,3.830000,6117000
2022-05-25,3.800000,3.990000,3.780000,3.910000,3.910000,5319890
2022-05-26,3.900000,4.140000,3.870000,3.960000,3.960000,5509300
2022-05-27,4.000000,4.050000,3.600000,3.890000,3.890000,6727490
2022-05-31,3.930000,4.060000,3.810000,3.920000,3.920000,5913240
2022-06-01,3.920000,3.950000,3.750000,3.750000,3.750000,5629070
2022-06-02,3.750000,3.930000,3.700000,3.860000,3.860000,5003630
2022-06-03,3.810000,3.890000,3.700000,3.770000,3.770000,5151600
2022-06-06,3.820000,3.890000,3.750000,3.760000,3.760000,4335440
2022-06-07,3.730000,3.820000,3.710000,3.800000,3.800000,4665770
2022-06-08,3.770000,3.890000,3.670000,3.670000,3.670000,6114080
2022-06-09,3.670000,3.690000,3.460000,3.470000,3.470000,6542000
2022-06-10,3.420000,3.470000,3.250000,3.290000,3.290000,6295350
2022-06-13,3.150000,3.170000,2.960000,3.000000,3.000000,7838520
2022-06-14,3.020000,3.070000,2.920000,2.940000,2.940000,6280770
2022-06-15,2.950000,3.060000,2.900000,3.030000,3.030000,6649330
2022-06-16,2.940000,3.100000,2.910000,2.940000,2.940000,6566340
2022-06-17,2.930000,3.250000,2.930000,3.130000,3.130000,7097010
2022-06-21,3.240000,3.560000,3.240000,3.530000,3.530000,11413530
2022-06-22,3.440000,3.690000,3.400000,3.520000,3.520000,6836780
2022-06-23,3.540000,3.720000,3.410000,3.700000,3.700000,6405610
2022-06-24,3.800000,3.950000,3.760000,3.900000,3.900000,5816570
2022-06-27,3.890000,3.970000,3.700000,3.850000,3.850000,4896540
2022-06-28,3.830000,3.920000,3.640000,3.670000,3.670000,4120920
2022-06-29,3.500000,3.620000,3.400000,3.410000,3.410000,3778080
2022-06-30,3.350000,3.370000,3.230000,3.260000,3.260000,4092000
2022-07-01,3.290000,3.450000,3.250000,3.330000,3.330000,3142420
2022-07-05,3.280000,3.420000,3.210000,3.420000,3.420000,3495880
2022-07-06,3.380000,3.550000,3.370000,3.470000,3.470000,4268230
2022-07-07,3.490000,3.650000,3.460000,3.590000,3.590000,5694700
2022-07-08,3.500000,3.550000,3.350000,3.370000,3.370000,6442340
2022-07-11,3.280000,3.350000,3.100000,3.120000,3.120000,7422600
2022-07-12,3.130000,3.250000,3.040000,3.160000,3.160000,5443600
2022-07-13,3.110000,3.170000,3.010000,3.100000,3.100000,3972790
2022-07-14,3.050000,3.390000,2.950000,3.290000,3.290000,13934670
2022-07-15,3.270000,3.310000,3.170000,3.190000,3.190000,3709970
2022-07-18,3.270000,3.400000,3.200000,3.250000,3.250000,6563050
2022-07-19,3.260000,3.330000,3.170000,3.240000,3.240000,5917930
2022-07-20,3.200000,3.610000,3.200000,3.530000,3.530000,11580620
2022-07-21,3.540000,3.570000,3.330000,3.380000,3.380000,5898610
2022-07-22,3.350000,3.370000,3.020000,3.120000,3.120000,6242080
2022-07-25,3.140000,3.260000,2.970000,2.970000,2.970000,7304280
2022-07-26,2.770000,2.900000,2.120000,2.280000,2.280000,20077800
2022-07-27,2.420000,2.440000,2.180000,2.320000,2.320000,10612300
2022-07-28,2.270000,2.340000,2.200000,2.320000,2.320000,9625700
2022-07-29,2.290000,2.290000,2.200000,2.250000,2.250000,8633900
2022-08-01,2.240000,2.310000,2.150000,2.280000,2.280000,7639700
2022-08-02,2.250000,2.580000,2.240000,2.460000,2.460000,9973900
2022-08-03,2.510000,2.580000,2.430000,2.460000,2.460000,6131800
2022-08-04,2.480000,2.600000,2.460000,2.530000,2.530000,5375000
2022-08-05,2.510000,2.565000,2.410000,2.530000,2.530000,6244600
2022-08-08,2.520000,2.920000,2.470000,2.810000,2.810000,13009500
2022-08-09,2.800000,2.820000,2.650000,2.690000,2.690000,5660900
2022-08-10,2.750000,2.910000,2.620000,2.850000,2.850000,8146900
2022-08-11,2.950000,3.030000,2.720000,2.770000,2.770000,8398000
2022-08-12,2.850000,3.150000,2.720000,3.000000,3.000000,16161600
2022-08-15,2.910000,3.590000,2.860000,3.170000,3.170000,31655500
2022-08-16,3.210000,3.240000,2.980000,3.060000,3.060000,12165300
2022-08-17,2.990000,3.230000,2.910000,2.970000,2.970000,10446900
2022-08-18,2.920000,2.941000,2.780000,2.890000,2.890000,9596000
2022-08-19,2.790000,2.930000,2.781000,2.900000,2.900000,6368000
2022-08-22,2.800000,2.810000,2.610000,2.760000,2.760000,6226200
2022-08-23,2.760000,2.830000,2.740000,2.770000,2.770000,3574400
2022-08-24,2.720000,2.850000,2.690000,2.780000,2.780000,4914700
2022-08-25,2.810000,2.990000,2.731000,2.960000,2.960000,6721200
2022-08-26,2.930000,3.090000,2.910000,2.950000,2.950000,6559500
2022-08-29,2.900000,3.070000,2.870000,2.940000,2.940000,4541600
2022-08-30,2.940000,2.970000,2.790000,2.790000,2.790000,4339600
2022-08-31,2.800000,2.880000,2.775000,2.850000,2.850000,3361200
2022-09-01,2.820000,2.840000,2.670000,2.720000,2.720000,4642100
2022-09-02,2.700000,2.750000,2.640000,2.680000,2.680000,2856900
2022-09-06,2.660000,2.690000,2.500000,2.500000,2.500000,3470400
2022-09-07,2.480000,2.640000,2.450000,2.580000,2.580000,3169100
2022-09-08,2.540000,2.620000,2.510000,2.610000,2.610000,2657300
2022-09-09,2.610000,2.770000,2.610000,2.740000,2.740000,2522900
2022-09-12,2.750000,2.850000,2.720000,2.800000,2.800000,3003300
2022-09-13,2.720000,2.755000,2.620000,2.620000,2.620000,2451800
2022-09-14,2.660000,2.800000,2.570000,2.800000,2.800000,3095000
2022-09-15,2.760000,2.890000,2.750000,2.780000,2.780000,3229700
2022-09-16,2.730000,2.730000,2.620000,2.640000,2.640000,2489100
2022-09-19,2.590000,2.630000,2.560000,2.590000,2.590000,1892600
2022-09-20,2.580000,2.619000,2.520000,2.520000,2.520000,2292800
2022-09-21,2.540000,2.570000,2.470000,2.510000,2.510000,2341200
2022-09-22,2.490000,2.500000,2.310000,2.320000,2.320000,3500100
2022-09-23,2.290000,2.310000,2.200000,2.300000,2.300000,3838600
2022-09-26,2.220000,2.390000,2.200000,2.200000,2.200000,2466500
2022-09-27,2.240000,2.310000,2.175000,2.240000,2.240000,2784900
2022-09-28,2.210000,2.380000,2.210000,2.370000,2.370000,2401900
2022-09-29,2.310000,2.320000,2.180000,2.200000,2.200000,2662100
2022-09-30,2.190000,2.240000,2.140000,2.180000,2.180000,2277300
