Date,Open,High,Low,Close,Adj Close,Volume
2021-10-04,5.190000,5.390000,5.140000,5.330000,5.330000,923100
2021-10-05,5.370000,5.580000,5.340000,5.540000,5.540000,1029800
2021-10-06,5.510000,6.140000,5.480000,6.120000,6.120000,1750100
2021-10-07,6.080000,6.600000,5.910000,6.540000,6.540000,2538900
2021-10-08,6.490000,6.490000,6.170000,6.330000,6.330000,1238700
2021-10-11,6.180000,6.430000,6.180000,6.340000,6.340000,671600
2021-10-12,6.380000,6.430000,6.250000,6.280000,6.280000,689600
2021-10-13,6.330000,6.330000,6.080000,6.140000,6.140000,673100
2021-10-14,6.140000,6.210000,6.030000,6.080000,6.080000,591300
2021-10-15,6.170000,6.170000,6.030000,6.030000,6.030000,531800
2021-10-18,5.980000,6.140000,5.950000,5.950000,5.950000,588500
2021-10-19,6.010000,6.090000,5.970000,6.030000,6.030000,407000
2021-10-20,5.990000,6.020000,5.830000,6.000000,6.000000,933100
2021-10-21,5.980000,6.040000,5.900000,5.930000,5.930000,362100
2021-10-22,5.930000,5.960000,5.750000,5.760000,5.760000,719000
2021-10-25,5.760000,5.900000,5.680000,5.860000,5.860000,476500
2021-10-26,5.840000,5.910000,5.770000,5.810000,5.810000,379700
2021-10-27,5.760000,5.830000,5.670000,5.680000,5.680000,467800
2021-10-28,5.700000,5.930000,5.700000,5.910000,5.910000,589300
2021-10-29,5.820000,5.990000,5.810000,5.900000,5.900000,860000
2021-11-01,5.860000,6.210000,5.860000,6.170000,6.170000,844500
2021-11-02,6.180000,6.330000,6.040000,6.310000,6.310000,605700
2021-11-03,6.340000,6.420000,6.260000,6.370000,6.370000,934100
2021-11-04,6.350000,6.390000,6.170000,6.250000,6.250000,762500
2021-11-05,6.280000,6.320000,6.130000,6.320000,6.320000,803400
2021-11-08,6.350000,6.400000,6.250000,6.280000,6.280000,695500
2021-11-09,6.240000,6.290000,6.130000,6.170000,6.170000,531500
2021-11-10,6.350000,6.660000,6.070000,6.450000,6.450000,1224200
2021-11-11,6.450000,7.380000,6.450000,7.320000,7.320000,1961200
2021-11-12,7.300000,7.580000,7.260000,7.410000,7.410000,2111100
2021-11-15,7.440000,7.510000,7.250000,7.300000,7.300000,882600
2021-11-16,7.160000,7.310000,6.720000,7.220000,7.220000,1138500
2021-11-17,7.250000,7.470000,7.220000,7.450000,7.450000,1112000
2021-11-18,7.380000,7.450000,7.210000,7.300000,7.300000,801900
2021-11-19,7.330000,7.430000,7.230000,7.320000,7.320000,591300
2021-11-22,7.330000,7.460000,7.240000,7.270000,7.270000,935500
2021-11-23,7.200000,7.400000,7.140000,7.300000,7.300000,909400
2021-11-24,7.280000,7.460000,7.180000,7.380000,7.380000,591500
2021-11-26,7.280000,7.420000,7.050000,7.100000,7.100000,720900
2021-11-29,7.090000,7.240000,6.940000,6.960000,6.960000,961600
2021-11-30,6.990000,7.060000,6.840000,7.000000,7.000000,865200
2021-12-01,7.060000,7.270000,6.860000,6.860000,6.860000,944800
2021-12-02,6.820000,7.100000,6.810000,7.060000,7.060000,844400
2021-12-03,7.080000,7.120000,6.790000,6.860000,6.860000,902700
2021-12-06,6.920000,7.000000,6.810000,6.930000,6.930000,742400
2021-12-07,6.800000,7.160000,6.760000,7.070000,7.070000,1198800
2021-12-08,7.110000,7.150000,6.880000,6.910000,6.910000,615200
2021-12-09,6.880000,6.880000,6.550000,6.550000,6.550000,863600
2021-12-10,6.640000,6.720000,6.510000,6.590000,6.590000,927700
2021-12-13,6.640000,6.680000,6.490000,6.520000,6.520000,1109500
2021-12-14,6.500000,6.570000,6.330000,6.390000,6.390000,1494600
2021-12-15,6.500000,6.930000,6.400000,6.920000,6.920000,1509300
2021-12-16,6.930000,7.000000,6.660000,6.720000,6.720000,1273800
2021-12-17,6.700000,7.190000,6.700000,6.900000,6.900000,4944500
2021-12-20,6.890000,6.950000,6.630000,6.920000,6.920000,1481600
2021-12-21,7.050000,7.050000,6.800000,6.900000,6.900000,1309800
2021-12-22,6.920000,7.080000,6.830000,6.990000,6.990000,1041300
2021-12-23,6.990000,7.210000,6.930000,7.180000,7.180000,838000
2021-12-27,7.220000,7.290000,7.130000,7.260000,7.260000,693200
2021-12-28,7.230000,7.350000,7.060000,7.070000,7.070000,715000
2021-12-29,7.050000,7.180000,7.020000,7.170000,7.170000,568900
2021-12-30,7.160000,7.280000,6.870000,6.890000,6.890000,873900
2021-12-31,6.990000,7.010000,6.750000,6.770000,6.770000,653500
2022-01-03,6.790000,6.930000,6.720000,6.920000,6.920000,845900
2022-01-04,6.940000,7.050000,6.720000,6.800000,6.800000,762800
2022-01-05,6.890000,6.930000,6.490000,6.510000,6.510000,884800
2022-01-06,6.510000,6.780000,6.500000,6.600000,6.600000,747600
2022-01-07,6.600000,6.730000,6.490000,6.560000,6.560000,661100
2022-01-10,6.510000,6.510000,6.240000,6.360000,6.360000,957600
2022-01-11,6.370000,6.420000,6.210000,6.380000,6.380000,636500
2022-01-12,6.430000,6.480000,6.210000,6.230000,6.230000,752700
2022-01-13,6.280000,6.440000,6.110000,6.140000,6.140000,834700
2022-01-14,6.090000,6.260000,5.970000,6.240000,6.240000,870400
2022-01-18,6.150000,6.190000,5.870000,5.880000,5.880000,1353200
