Date,Open,High,Low,Close,Adj Close,Volume
2022-03-07,1.360000,1.410000,1.309000,1.310000,1.310000,3598700
2022-03-08,1.330000,1.406000,1.270000,1.360000,1.360000,3823100
2022-03-09,1.400000,1.450000,1.390000,1.430000,1.430000,2977300
2022-03-10,1.400000,1.420000,1.360000,1.400000,1.400000,2406600
2022-03-11,1.400000,1.410000,1.340000,1.340000,1.340000,1961300
2022-03-14,1.330000,1.360000,1.280000,1.300000,1.300000,4167500
2022-03-15,1.300000,1.370000,1.289000,1.370000,1.370000,3337000
2022-03-16,1.380000,1.430000,1.360000,1.420000,1.420000,5698400
2022-03-17,1.390000,1.500000,1.390000,1.490000,1.490000,4167800
2022-03-18,1.470000,1.550000,1.460000,1.520000,1.520000,4698300
2022-03-21,1.510000,1.550000,1.465000,1.490000,1.490000,4673000
2022-03-22,1.500000,1.580000,1.475000,1.570000,1.570000,3546300
2022-03-23,1.570000,1.640000,1.510000,1.520000,1.520000,7225600
2022-03-24,1.530000,1.680000,1.498000,1.670000,1.670000,10925000
2022-03-25,1.760000,1.780000,1.650000,1.760000,1.760000,13411500
2022-03-28,1.690000,1.720000,1.600000,1.700000,1.700000,7815100
2022-03-29,1.730000,1.800000,1.670000,1.770000,1.770000,8214300
2022-03-30,1.770000,1.870000,1.710000,1.730000,1.730000,10357800
2022-03-31,1.740000,1.750000,1.660000,1.660000,1.660000,6050500
2022-04-01,1.690000,1.770000,1.660000,1.680000,1.680000,9407600
2022-04-04,1.700000,1.749000,1.640000,1.730000,1.730000,6562100
2022-04-05,1.712000,1.760000,1.645000,1.660000,1.660000,4976300
2022-04-06,1.680000,1.690000,1.580000,1.610000,1.610000,8783000
2022-04-07,1.610000,1.610000,1.490000,1.510000,1.510000,4925500
2022-04-08,1.510000,1.520000,1.460000,1.480000,1.480000,3478700
2022-04-11,1.470000,1.510000,1.440000,1.490000,1.490000,6145200
2022-04-12,1.590000,1.700000,1.570000,1.650000,1.650000,9220300
2022-04-13,1.640000,1.820000,1.630000,1.810000,1.810000,5029500
2022-04-14,1.790000,1.790000,1.723000,1.740000,1.740000,5032800
2022-04-18,1.740000,1.740000,1.620000,1.630000,1.630000,4206600
2022-04-19,1.640000,1.660000,1.590000,1.600000,1.600000,4022300
2022-04-20,1.600000,1.610000,1.550000,1.580000,1.580000,3919100
2022-04-21,1.580000,1.610000,1.500000,1.520000,1.520000,5003500
2022-04-22,1.510000,1.550000,1.445000,1.460000,1.460000,4897000
2022-04-25,1.430000,1.470000,1.410000,1.430000,1.430000,4112200
2022-04-26,1.430000,1.440000,1.380000,1.400000,1.400000,7295900
2022-04-27,1.410000,1.430000,1.365000,1.400000,1.400000,6569200
2022-04-28,1.410000,1.460000,1.350000,1.430000,1.430000,5685800
2022-04-29,1.410000,1.490000,1.400000,1.410000,1.410000,3419300
2022-05-02,1.400000,1.490000,1.380000,1.490000,1.490000,8279900
2022-05-03,1.470000,1.507000,1.420000,1.440000,1.440000,6726800
2022-05-04,1.440000,1.490000,1.370000,1.480000,1.480000,7012600
2022-05-05,1.460000,1.470000,1.360000,1.370000,1.370000,5311800
2022-05-06,1.370000,1.380000,1.300000,1.340000,1.340000,6619100
2022-05-09,1.320000,1.330000,1.220000,1.230000,1.230000,5837300
2022-05-10,1.270000,1.300000,1.205000,1.240000,1.240000,10317700
2022-05-11,1.220000,1.260000,1.140000,1.140000,1.140000,5690700
2022-05-12,1.120000,1.200000,1.100000,1.150000,1.150000,7789100
2022-05-13,1.190000,1.260000,1.172000,1.230000,1.230000,10912500
2022-05-16,1.220000,1.310000,1.200000,1.280000,1.280000,9017400
2022-05-17,1.320000,1.350000,1.290000,1.330000,1.330000,5197700
2022-05-18,1.320000,1.330000,1.210000,1.210000,1.210000,5299500
2022-05-19,1.210000,1.270000,1.180000,1.250000,1.250000,3491300
2022-05-20,1.260000,1.280000,1.180000,1.210000,1.210000,4668300
2022-05-23,1.200000,1.210000,1.150000,1.150000,1.150000,5056900
2022-05-24,1.150000,1.190000,1.110000,1.140000,1.140000,4621200
2022-05-25,1.120000,1.170000,1.120000,1.150000,1.150000,5448700
2022-05-26,1.140000,1.220000,1.140000,1.210000,1.210000,3661300
2022-05-27,1.180000,1.200000,1.130000,1.160000,1.160000,4715300
2022-05-31,1.190000,1.190000,1.140000,1.150000,1.150000,3946800
2022-06-01,1.150000,1.175000,1.100000,1.110000,1.110000,3286700
2022-06-02,1.110000,1.170000,1.080000,1.130000,1.130000,4700100
2022-06-03,1.140000,1.150000,1.110000,1.120000,1.120000,3329300
2022-06-06,1.130000,1.135000,1.070000,1.080000,1.080000,3448700
2022-06-07,1.070000,1.140000,1.070000,1.140000,1.140000,2383600
2022-06-08,1.130000,1.180000,1.120000,1.140000,1.140000,2621000
2022-06-09,1.120000,1.150000,1.070000,1.080000,1.080000,2935200
2022-06-10,1.070000,1.080000,1.030000,1.050000,1.050000,3139700
2022-06-13,0.990000,1.000000,0.940000,0.940000,0.940000,2694600
2022-06-14,0.933000,0.962000,0.922000,0.933000,0.933000,2048400
2022-06-15,0.939000,0.989000,0.922000,0.977000,0.977000,2006500
2022-06-16,0.950000,0.968000,0.910000,0.919000,0.919000,1715500
2022-06-17,0.911000,0.968000,0.911000,0.941000,0.941000,865400
2022-06-21,0.970000,0.970000,0.940000,0.940000,0.940000,1195500
2022-06-22,0.938000,0.965000,0.927000,0.930000,0.930000,970800
2022-06-23,0.930000,0.994000,0.929000,0.986000,0.986000,1249100
2022-06-24,1.000000,1.070000,0.997000,1.060000,1.060000,2878800
2022-06-27,1.070000,1.090000,1.030000,1.090000,1.090000,1839000
2022-06-28,1.110000,1.120000,1.010000,1.010000,1.010000,2051100
2022-06-29,1.010000,1.010000,0.960000,0.970000,0.970000,1615200
2022-06-30,0.950000,0.951000,0.910000,0.917000,0.917000,687100
2022-07-01,0.926000,0.952000,0.921000,0.940000,0.940000,407600
2022-07-05,0.920000,0.963000,0.900000,0.955000,0.955000,808400
2022-07-06,0.945000,1.030000,0.940000,1.000000,1.000000,1137200
2022-07-07,1.010000,1.050000,1.000000,1.050000,1.050000,1592800
2022-07-08,1.040000,1.050000,1.010000,1.050000,1.050000,1479700
2022-07-11,1.030000,1.046000,1.000000,1.020000,1.020000,1306400
2022-07-12,1.020000,1.100000,1.015000,1.070000,1.070000,1363800
2022-07-13,1.060000,1.100000,1.040000,1.080000,1.080000,2574000
2022-07-14,1.050000,1.070000,0.950000,1.050000,1.050000,6080400
2022-07-15,1.060000,1.070000,1.000000,1.015000,1.015000,1786800
2022-07-18,1.010000,1.100000,1.010000,1.060000,1.060000,4913500
2022-07-19,1.100000,1.120000,1.060000,1.080000,1.080000,2626100
2022-07-20,1.080000,1.200000,1.065000,1.160000,1.160000,6121000
2022-07-21,1.180000,1.180000,1.100000,1.110000,1.110000,2161800
2022-07-22,1.110000,1.130000,1.030000,1.050000,1.050000,3340800
2022-07-25,1.050000,1.060000,1.010000,1.040000,1.040000,3332300
2022-07-26,1.030000,1.040000,1.000000,1.010000,1.010000,685400
2022-07-27,1.010000,1.030000,1.000000,1.020000,1.020000,634400
2022-07-28,1.020000,1.070000,1.010000,1.060000,1.060000,1438400
2022-07-29,1.040000,1.080000,1.020000,1.070000,1.070000,1558300
2022-08-01,1.070000,1.080000,1.050000,1.070000,1.070000,1175700
2022-08-02,1.060000,1.140000,1.050000,1.130000,1.130000,2100900
2022-08-03,1.130000,1.160000,1.110000,1.130000,1.130000,939900
2022-08-04,1.140000,1.150000,1.080000,1.100000,1.100000,1306600
2022-08-05,1.080000,1.120000,1.062000,1.110000,1.110000,997700
2022-08-08,1.120000,1.200000,1.090000,1.190000,1.190000,3423700
2022-08-09,1.170000,1.180000,1.080000,1.090000,1.090000,1404600
2022-08-10,1.120000,1.140000,1.080000,1.130000,1.130000,1415900
2022-08-11,1.140000,1.200000,1.110000,1.110000,1.110000,2067600
2022-08-12,1.130000,1.180000,1.117000,1.180000,1.180000,1135400
2022-08-15,1.170000,1.270000,1.140000,1.240000,1.240000,4508700
2022-08-16,1.240000,1.240000,1.170000,1.190000,1.190000,2919100
2022-08-17,1.170000,1.220000,1.140000,1.140000,1.140000,2818100
2022-08-18,1.140000,1.150000,1.090000,1.100000,1.100000,1967400
2022-08-19,1.090000,1.100000,1.010000,1.030000,1.030000,4483400
2022-08-22,1.030000,1.037000,1.000000,1.030000,1.030000,2092100
2022-08-23,1.020000,1.060000,1.010000,1.030000,1.030000,2042600
2022-08-24,1.030000,1.100000,1.020000,1.090000,1.090000,2042600
2022-08-25,1.110000,1.170000,1.090000,1.140000,1.140000,2563300
2022-08-26,1.150000,1.170000,1.080000,1.090000,1.090000,1724200
2022-08-29,1.060000,1.110000,1.053000,1.110000,1.110000,904900
2022-08-30,1.100000,1.110000,1.040000,1.050000,1.050000,994000
2022-08-31,1.060000,1.085000,1.050000,1.070000,1.070000,833300
2022-09-01,1.050000,1.060000,1.010000,1.040000,1.040000,973600
2022-09-02,1.050000,1.080000,1.025000,1.030000,1.030000,978000
2022-09-06,1.020000,1.040000,1.010000,1.010000,1.010000,897000
2022-09-07,1.020000,1.020000,1.000000,1.010000,1.010000,1088900
2022-09-08,1.000000,1.040000,1.000000,1.040000,1.040000,773800
2022-09-09,1.040000,1.100000,1.040000,1.060000,1.060000,1200000
2022-09-12,1.060000,1.110000,1.060000,1.100000,1.100000,826300
2022-09-13,1.060000,1.080000,1.020000,1.030000,1.030000,627500
2022-09-14,1.050000,1.050000,1.009000,1.030000,1.030000,1258000
2022-09-15,1.030000,1.060000,1.010000,1.030000,1.030000,963100
2022-09-16,1.030000,1.030000,1.000000,1.000000,1.000000,1087300
2022-09-19,0.990000,1.020000,0.975000,1.000000,1.000000,1640000
2022-09-20,0.989000,1.000000,0.960000,0.962000,0.962000,840300
2022-09-21,0.960000,0.990000,0.947000,0.947000,0.947000,772400
2022-09-22,0.950000,0.950000,0.900000,0.900000,0.900000,1100900
2022-09-23,0.900000,0.909000,0.871000,0.891000,0.891000,1238700
2022-09-26,0.890000,0.936000,0.871000,0.875000,0.875000,820100
2022-09-27,0.891000,0.910000,0.878000,0.895000,0.895000,703800
2022-09-28,0.892000,0.940000,0.886000,0.934000,0.934000,887400
2022-09-29,0.916000,0.923000,0.896000,0.906000,0.906000,439200
2022-09-30,0.905000,0.919000,0.872000,0.872000,0.872000,538400
